OD,OD FULL (CODE COMMUNE),NOM_COM_START,NOM_COM_END,Nombre,CENTROID_COM_START_X,CENTROID_COM_START_Y,CENTROID_COM_END_X,CENTROID_COM_END_Y,WAYPOINT_X,WAYPOINT_Y,WIDTH,WKT
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69142 -> 69264,La Mulatière,Villefranche-sur-Saône,1,4.81266899455895,45.7301696703103,4.73098284337518,45.9872075373005,4.842077,45.721641,0.1,"LINESTRING(4.81266899455895 45.7301696703103,4.842077 45.721641,4.73098284337518 45.9872075373005)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69142 -> 69282,La Mulatière,Meyzieu,1,4.81266899455895,45.7301696703103,5.00629233543023,45.7771600152202,4.842077,45.721641,0.1,"LINESTRING(4.81266899455895 45.7301696703103,4.842077 45.721641,5.00629233543023 45.7771600152202)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69142 -> 69287,La Mulatière,Saint-Bonnet-de-Mure,1,4.81266899455895,45.7301696703103,5.02215571314931,45.6962123272296,4.842077,45.721641,0.1,"LINESTRING(4.81266899455895 45.7301696703103,4.842077 45.721641,5.02215571314931 45.6962123272296)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69142 -> 69288,La Mulatière,Saint-Laurent-de-Mure,1,4.81266899455895,45.7301696703103,5.06088953342668,45.6838067421832,4.842077,45.721641,0.1,"LINESTRING(4.81266899455895 45.7301696703103,4.842077 45.721641,5.06088953342668 45.6838067421832)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69142 -> 69382,La Mulatière,Lyon 2e Arrondissement,1,4.81266899455895,45.7301696703103,4.82563546201978,45.7484198223014,4.842077,45.721641,0.1,"LINESTRING(4.81266899455895 45.7301696703103,4.842077 45.721641,4.82563546201978 45.7484198223014)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69148 -> 69290,Orliénas,Saint-Priest,1,4.72043449855218,45.661200803741,4.9489228896489,45.7017753082431,4.842077,45.721641,0.1,"LINESTRING(4.72043449855218 45.661200803741,4.842077 45.721641,4.9489228896489 45.7017753082431)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69149 -> 1043,Oullins,Beynost,1,4.80313321646844,45.7152846692538,4.99741875836194,45.8395022426436,4.842077,45.721641,0.1,"LINESTRING(4.80313321646844 45.7152846692538,4.842077 45.721641,4.99741875836194 45.8395022426436)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69149 -> 1248,Oullins,Mionnay,1,4.80313321646844,45.7152846692538,4.92436002049865,45.8959417191684,4.842077,45.721641,0.1,"LINESTRING(4.80313321646844 45.7152846692538,4.842077 45.721641,4.92436002049865 45.8959417191684)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69149 -> 1262,Oullins,Montluel,1,4.80313321646844,45.7152846692538,5.01963948539113,45.891183736584,4.842077,45.721641,0.1,"LINESTRING(4.80313321646844 45.7152846692538,4.842077 45.721641,5.01963948539113 45.891183736584)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69149 -> 38537,Oullins,La Verpillière,1,4.80313321646844,45.7152846692538,5.14870005147511,45.6375722478547,4.842077,45.721641,0.1,"LINESTRING(4.80313321646844 45.7152846692538,4.842077 45.721641,5.14870005147511 45.6375722478547)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69149 -> 69005,Oullins,Ambérieux,1,4.80313321646844,45.7152846692538,4.74041887346296,45.928689261619,4.842077,45.721641,0.1,"LINESTRING(4.80313321646844 45.7152846692538,4.842077 45.721641,4.74041887346296 45.928689261619)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69149 -> 69034,Oullins,Caluire-et-Cuire,1,4.80313321646844,45.7152846692538,4.85158197526667,45.7976784929081,4.842077,45.721641,0.1,"LINESTRING(4.80313321646844 45.7152846692538,4.842077 45.721641,4.85158197526667 45.7976784929081)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69149 -> 69199,Oullins,Saint-Fons,1,4.80313321646844,45.7152846692538,4.85054751898645,45.7015670467414,4.842077,45.721641,0.1,"LINESTRING(4.80313321646844 45.7152846692538,4.842077 45.721641,4.85054751898645 45.7015670467414)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69149 -> 69264,Oullins,Villefranche-sur-Saône,1,4.80313321646844,45.7152846692538,4.73098284337518,45.9872075373005,4.842077,45.721641,0.1,"LINESTRING(4.80313321646844 45.7152846692538,4.842077 45.721641,4.73098284337518 45.9872075373005)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69149 -> 69270,Oullins,Chaponnay,1,4.80313321646844,45.7152846692538,4.95027674284752,45.6283627581006,4.842077,45.721641,0.1,"LINESTRING(4.80313321646844 45.7152846692538,4.842077 45.721641,4.95027674284752 45.6283627581006)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69149 -> 69271,Oullins,Chassieu,1,4.80313321646844,45.7152846692538,4.96226256315257,45.7381365556818,4.842077,45.721641,0.1,"LINESTRING(4.80313321646844 45.7152846692538,4.842077 45.721641,4.96226256315257 45.7381365556818)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69149 -> 69275,Oullins,Décines-Charpieu,1,4.80313321646844,45.7152846692538,4.9617090527145,45.7719771208726,4.842077,45.721641,0.1,"LINESTRING(4.80313321646844 45.7152846692538,4.842077 45.721641,4.9617090527145 45.7719771208726)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69149 -> 69282,Oullins,Meyzieu,1,4.80313321646844,45.7152846692538,5.00629233543023,45.7771600152202,4.842077,45.721641,0.1,"LINESTRING(4.80313321646844 45.7152846692538,4.842077 45.721641,5.00629233543023 45.7771600152202)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69149 -> 69383,Oullins,Lyon 3e Arrondissement,1,4.80313321646844,45.7152846692538,4.86938666205072,45.7533324518969,4.842077,45.721641,0.1,"LINESTRING(4.80313321646844 45.7152846692538,4.842077 45.721641,4.86938666205072 45.7533324518969)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69149 -> 69387,Oullins,Lyon 7e Arrondissement,1,4.80313321646844,45.7152846692538,4.83736856178182,45.7334291759191,4.842077,45.721641,0.1,"LINESTRING(4.80313321646844 45.7152846692538,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69152 -> 38449,Pierre-Bénite,Saint-Quentin-Fallavier,1,4.82698888944518,45.7017669416778,5.10831957401057,45.6397806903697,4.842077,45.721641,0.1,"LINESTRING(4.82698888944518 45.7017669416778,4.842077 45.721641,5.10831957401057 45.6397806903697)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69152 -> 38475,Pierre-Bénite,Satolas-et-Bonce,1,4.82698888944518,45.7017669416778,5.12581278506944,45.6826951586649,4.842077,45.721641,0.1,"LINESTRING(4.82698888944518 45.7017669416778,4.842077 45.721641,5.12581278506944 45.6826951586649)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69152 -> 69133,Pierre-Bénite,Millery,1,4.82698888944518,45.7017669416778,4.77836658954488,45.6311378052207,4.842077,45.721641,0.1,"LINESTRING(4.82698888944518 45.7017669416778,4.842077 45.721641,4.77836658954488 45.6311378052207)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69152 -> 69204,Pierre-Bénite,Saint-Genis-Laval,1,4.82698888944518,45.7017669416778,4.78933328965204,45.6943195151933,4.842077,45.721641,0.1,"LINESTRING(4.82698888944518 45.7017669416778,4.842077 45.721641,4.78933328965204 45.6943195151933)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69152 -> 69271,Pierre-Bénite,Chassieu,1,4.82698888944518,45.7017669416778,4.96226256315257,45.7381365556818,4.842077,45.721641,0.1,"LINESTRING(4.82698888944518 45.7017669416778,4.842077 45.721641,4.96226256315257 45.7381365556818)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69152 -> 69275,Pierre-Bénite,Décines-Charpieu,1,4.82698888944518,45.7017669416778,4.9617090527145,45.7719771208726,4.842077,45.721641,0.1,"LINESTRING(4.82698888944518 45.7017669416778,4.842077 45.721641,4.9617090527145 45.7719771208726)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69152 -> 69276,Pierre-Bénite,Feyzin,1,4.82698888944518,45.7017669416778,4.85779913681076,45.6732959044349,4.842077,45.721641,0.1,"LINESTRING(4.82698888944518 45.7017669416778,4.842077 45.721641,4.85779913681076 45.6732959044349)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69152 -> 69286,Pierre-Bénite,Rillieux-la-Pape,1,4.82698888944518,45.7017669416778,4.8988718158773,45.8205294316862,4.842077,45.721641,0.1,"LINESTRING(4.82698888944518 45.7017669416778,4.842077 45.721641,4.8988718158773 45.8205294316862)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69152 -> 69297,Pierre-Bénite,Ternay,1,4.82698888944518,45.7017669416778,4.80674607774519,45.6050440283971,4.842077,45.721641,0.1,"LINESTRING(4.82698888944518 45.7017669416778,4.842077 45.721641,4.80674607774519 45.6050440283971)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69152 -> 69382,Pierre-Bénite,Lyon 2e Arrondissement,1,4.82698888944518,45.7017669416778,4.82563546201978,45.7484198223014,4.842077,45.721641,0.1,"LINESTRING(4.82698888944518 45.7017669416778,4.842077 45.721641,4.82563546201978 45.7484198223014)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69152 -> 69386,Pierre-Bénite,Lyon 6e Arrondissement,1,4.82698888944518,45.7017669416778,4.85190998301348,45.7731372369993,4.842077,45.721641,0.1,"LINESTRING(4.82698888944518 45.7017669416778,4.842077 45.721641,4.85190998301348 45.7731372369993)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69152 -> 69387,Pierre-Bénite,Lyon 7e Arrondissement,1,4.82698888944518,45.7017669416778,4.83736856178182,45.7334291759191,4.842077,45.721641,0.1,"LINESTRING(4.82698888944518 45.7017669416778,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69154 -> 69259,Pollionnay,Vénissieux,1,4.65931643656835,45.768444486554,4.88119698352709,45.7042422660472,4.842077,45.721641,0.1,"LINESTRING(4.65931643656835 45.768444486554,4.842077 45.721641,4.88119698352709 45.7042422660472)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69154 -> 69271,Pollionnay,Chassieu,1,4.65931643656835,45.768444486554,4.96226256315257,45.7381365556818,4.842077,45.721641,0.1,"LINESTRING(4.65931643656835 45.768444486554,4.842077 45.721641,4.96226256315257 45.7381365556818)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69156 -> 69156,Pommiers,Pommiers,1,4.68865657910632,45.957703457955,4.68865657910632,45.957703457955,4.842077,45.721641,0.1,"LINESTRING(4.68865657910632 45.957703457955,4.842077 45.721641,4.68865657910632 45.957703457955)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69159 -> 69290,Porte des Pierres Dorées,Saint-Priest,1,4.64910035349591,45.9646631172879,4.9489228896489,45.7017753082431,4.842077,45.721641,0.1,"LINESTRING(4.64910035349591 45.9646631172879,4.842077 45.721641,4.9489228896489 45.7017753082431)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69163 -> 69290,Quincieux,Saint-Priest,1,4.77365015065536,45.9141138106435,4.9489228896489,45.7017753082431,4.842077,45.721641,0.1,"LINESTRING(4.77365015065536 45.9141138106435,4.842077 45.721641,4.9489228896489 45.7017753082431)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69177 -> 69199,Sourcieux-les-Mines,Saint-Fons,1,4.63079876066695,45.7983279630114,4.85054751898645,45.7015670467414,4.842077,45.721641,0.1,"LINESTRING(4.63079876066695 45.7983279630114,4.842077 45.721641,4.85054751898645 45.7015670467414)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69177 -> 69259,Sourcieux-les-Mines,Vénissieux,1,4.63079876066695,45.7983279630114,4.88119698352709,45.7042422660472,4.842077,45.721641,0.1,"LINESTRING(4.63079876066695 45.7983279630114,4.842077 45.721641,4.88119698352709 45.7042422660472)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69177 -> 69287,Sourcieux-les-Mines,Saint-Bonnet-de-Mure,1,4.63079876066695,45.7983279630114,5.02215571314931,45.6962123272296,4.842077,45.721641,0.1,"LINESTRING(4.63079876066695 45.7983279630114,4.842077 45.721641,5.02215571314931 45.6962123272296)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69190 -> 38449,Sainte-Consorce,Saint-Quentin-Fallavier,1,4.69272394814207,45.7740961351924,5.10831957401057,45.6397806903697,4.842077,45.721641,0.1,"LINESTRING(4.69272394814207 45.7740961351924,4.842077 45.721641,5.10831957401057 45.6397806903697)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69190 -> 38557,Sainte-Consorce,Villette-d'Anthon,1,4.69272394814207,45.7740961351924,5.10753553440248,45.7846007008527,4.842077,45.721641,0.1,"LINESTRING(4.69272394814207 45.7740961351924,4.842077 45.721641,5.10753553440248 45.7846007008527)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69190 -> 69259,Sainte-Consorce,Vénissieux,1,4.69272394814207,45.7740961351924,4.88119698352709,45.7042422660472,4.842077,45.721641,0.1,"LINESTRING(4.69272394814207 45.7740961351924,4.842077 45.721641,4.88119698352709 45.7042422660472)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69190 -> 69271,Sainte-Consorce,Chassieu,1,4.69272394814207,45.7740961351924,4.96226256315257,45.7381365556818,4.842077,45.721641,0.1,"LINESTRING(4.69272394814207 45.7740961351924,4.842077 45.721641,4.96226256315257 45.7381365556818)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69191 -> 69259,Saint-Cyr-au-Mont-d'Or,Vénissieux,1,4.81817996540414,45.81927653489,4.88119698352709,45.7042422660472,4.842077,45.721641,0.1,"LINESTRING(4.81817996540414 45.81927653489,4.842077 45.721641,4.88119698352709 45.7042422660472)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69194 -> 69029,Saint-Didier-au-Mont-d'Or,Bron,1,4.79785883724595,45.8150294000228,4.91194010503519,45.7346725078783,4.842077,45.721641,0.1,"LINESTRING(4.79785883724595 45.8150294000228,4.842077 45.721641,4.91194010503519 45.7346725078783)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69194 -> 69194,Saint-Didier-au-Mont-d'Or,Saint-Didier-au-Mont-d'Or,1,4.79785883724595,45.8150294000228,4.79785883724595,45.8150294000228,4.842077,45.721641,0.1,"LINESTRING(4.79785883724595 45.8150294000228,4.842077 45.721641,4.79785883724595 45.8150294000228)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69194 -> 69204,Saint-Didier-au-Mont-d'Or,Saint-Genis-Laval,1,4.79785883724595,45.8150294000228,4.78933328965204,45.6943195151933,4.842077,45.721641,0.1,"LINESTRING(4.79785883724595 45.8150294000228,4.842077 45.721641,4.78933328965204 45.6943195151933)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69199 -> 1142,Saint-Fons,Dagneux,1,4.85054751898645,45.7015670467414,5.07280570320562,45.853498089313,4.842077,45.721641,0.1,"LINESTRING(4.85054751898645 45.7015670467414,4.842077 45.721641,5.07280570320562 45.853498089313)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69199 -> 38519,Saint-Fons,Valencin,1,4.85054751898645,45.7015670467414,5.02778854427342,45.6076525495304,4.842077,45.721641,0.1,"LINESTRING(4.85054751898645 45.7015670467414,4.842077 45.721641,5.02778854427342 45.6076525495304)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69199 -> 69091,Saint-Fons,Givors,1,4.85054751898645,45.7015670467414,4.75788678452702,45.5813137555706,4.842077,45.721641,0.1,"LINESTRING(4.85054751898645 45.7015670467414,4.842077 45.721641,4.75788678452702 45.5813137555706)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69199 -> 69266,Saint-Fons,Villeurbanne,1,4.85054751898645,45.7015670467414,4.88899121468023,45.7710534332504,4.842077,45.721641,0.1,"LINESTRING(4.85054751898645 45.7015670467414,4.842077 45.721641,4.88899121468023 45.7710534332504)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69199 -> 69276,Saint-Fons,Feyzin,1,4.85054751898645,45.7015670467414,4.85779913681076,45.6732959044349,4.842077,45.721641,0.1,"LINESTRING(4.85054751898645 45.7015670467414,4.842077 45.721641,4.85779913681076 45.6732959044349)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69199 -> 69290,Saint-Fons,Saint-Priest,1,4.85054751898645,45.7015670467414,4.9489228896489,45.7017753082431,4.842077,45.721641,0.1,"LINESTRING(4.85054751898645 45.7015670467414,4.842077 45.721641,4.9489228896489 45.7017753082431)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69199 -> 69297,Saint-Fons,Ternay,1,4.85054751898645,45.7015670467414,4.80674607774519,45.6050440283971,4.842077,45.721641,0.1,"LINESTRING(4.85054751898645 45.7015670467414,4.842077 45.721641,4.80674607774519 45.6050440283971)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69199 -> 69387,Saint-Fons,Lyon 7e Arrondissement,1,4.85054751898645,45.7015670467414,4.83736856178182,45.7334291759191,4.842077,45.721641,0.1,"LINESTRING(4.85054751898645 45.7015670467414,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69199 -> 69388,Saint-Fons,Lyon 8e Arrondissement,1,4.85054751898645,45.7015670467414,4.86928073743304,45.7339241974647,4.842077,45.721641,0.1,"LINESTRING(4.85054751898645 45.7015670467414,4.842077 45.721641,4.86928073743304 45.7339241974647)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69202 -> 1043,Sainte-Foy-lès-Lyon,Beynost,1,4.79358669872175,45.7358894918565,4.99741875836194,45.8395022426436,4.842077,45.721641,0.1,"LINESTRING(4.79358669872175 45.7358894918565,4.842077 45.721641,4.99741875836194 45.8395022426436)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69202 -> 1248,Sainte-Foy-lès-Lyon,Mionnay,1,4.79358669872175,45.7358894918565,4.92436002049865,45.8959417191684,4.842077,45.721641,0.1,"LINESTRING(4.79358669872175 45.7358894918565,4.842077 45.721641,4.92436002049865 45.8959417191684)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69202 -> 1262,Sainte-Foy-lès-Lyon,Montluel,1,4.79358669872175,45.7358894918565,5.01963948539113,45.891183736584,4.842077,45.721641,0.1,"LINESTRING(4.79358669872175 45.7358894918565,4.842077 45.721641,5.01963948539113 45.891183736584)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69202 -> 38475,Sainte-Foy-lès-Lyon,Satolas-et-Bonce,1,4.79358669872175,45.7358894918565,5.12581278506944,45.6826951586649,4.842077,45.721641,0.1,"LINESTRING(4.79358669872175 45.7358894918565,4.842077 45.721641,5.12581278506944 45.6826951586649)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69202 -> 38537,Sainte-Foy-lès-Lyon,La Verpillière,1,4.79358669872175,45.7358894918565,5.14870005147511,45.6375722478547,4.842077,45.721641,0.1,"LINESTRING(4.79358669872175 45.7358894918565,4.842077 45.721641,5.14870005147511 45.6375722478547)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69202 -> 38557,Sainte-Foy-lès-Lyon,Villette-d'Anthon,1,4.79358669872175,45.7358894918565,5.10753553440248,45.7846007008527,4.842077,45.721641,0.1,"LINESTRING(4.79358669872175 45.7358894918565,4.842077 45.721641,5.10753553440248 45.7846007008527)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69202 -> 69081,Sainte-Foy-lès-Lyon,Écully,1,4.79358669872175,45.7358894918565,4.7726208285424,45.7818676551703,4.842077,45.721641,0.1,"LINESTRING(4.79358669872175 45.7358894918565,4.842077 45.721641,4.7726208285424 45.7818676551703)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69202 -> 69089,Sainte-Foy-lès-Lyon,Francheville,1,4.79358669872175,45.7358894918565,4.75620747901695,45.7380162648679,4.842077,45.721641,0.1,"LINESTRING(4.79358669872175 45.7358894918565,4.842077 45.721641,4.75620747901695 45.7380162648679)"
